,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,IGSN,EXPEDITION ID,REFERENCES,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,TECTONIC SETTING,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,V2O3,V2O5,ZnO,CoO,La2O3,Ce2O3,O,FeS2,S_SLFI,SLFA,C_NON_CARB,CaCO3,CuO,Cu2O,Dy2O3,FeCO3,Gd2O3,HfO,HfO2,MgCO3,MnCO3,Nb2O3,Nb2O5,Nd2O3,Sc2O3,Sm2O3,Ta2O5,ThO,ThO2,UO2,WO3,Y2O3,ZrO2,S_PY,TOC,Ag.1,Al.1,As.1,Ca.1,Cd.1,Co.1,Cu.1,GER,INDIUM,Mg.1,Mn.1,Ni.1,OS_INI,Pa,S.1,Si.1,Zn.1,Zr2O3,Ti.1,As.2,As.3,GER.1,H2O_M.1,H2O_P.1,H2O_M.2,H2O_P.2,INDIUM.1,area,depth_start,depth_end,depth_mean,Depth,Unnamed: 0.1,Top Depth (m),Bottom Depth (m),Sample Pair,Sample Pair ID,TFe2O3,TOTAL,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),CaO*,CIA*,CIA,SAMPLE_INFO,Depth_to_basement,Core_Site,Core_hole,DataBase
ODP0129-0801B-043R-004/005-010,,,,,,64.67305766204035,,,,,,,33.46478873239437,,,40.506329113924046,,,,12.857142857142858,,,,18.6084142394822,,,,,57.0844362821696,40.611353711790386,,4.594594594594595,,,,,,52.13470414235947,17.725258493353028,,,51.554356911386755,84.50704225352113,,,,92.91338582677166,,,,,,,,,15.135135135135135,,19.47867298578199,68.04878048780488,8.796296296296296,,28.082374352353316,14.199602993823385,,,38.095238095238095,,,6.373626373626374,4.726166328600406,,23.125,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.2,3.08,16.83,,4.11,,4.59,,,0.2,3.58,6.15,,3.84,3.27,0.59,,6.82,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,33.0,,,,,41.0,,,234.0,,81.0,,,,,,,2.14,,2.14,,Northwest,5.0,10.0,7.5,496.53,,,,,,,,,,,,,,,,,,,,,6.148753029363693,44.4433818144886,44.44604287203871,No_database_info,34.52999999999997,801,801,No_database_info
ODP0129-0801B-044R-001/018-024,,,,,,53.79882672771498,,,,,,,38.04507042253521,,,63.291139240506325,,8.480325644504749,6.3125,14.107142857142858,,,11.996644295302014,20.06472491909385,,6.829268292682928,,,51.32362161149194,47.80203784570597,,5.405405405405406,,,,,,59.57940943398202,24.32791728212703,,,49.80675159235668,126.7605633802817,,28.550724637681157,,80.31496062992126,,,,,,,,,15.81081081081081,,23.222748815165875,68.53658536585365,,,37.281314315812736,15.029449922033841,,,45.238095238095234,,,7.032967032967033,5.192697768762677,,23.571428571428573,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,44.87,3.26,16.8,,3.76,,4.16,,,0.31,2.65,9.37,,4.01,2.94,0.57,,7.69,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,60.0,,,214.0,,79.0,,,,,,,1.57,,1.57,,Northwest,18.0,24.0,21.0,501.88,,,,,,,,,,,,,,,,,,,,,9.368795299554751,38.51842394647454,38.520358454674856,No_database_info,39.88,801,801,No_database_info
ODP0129-0801B-044R-001/107-113,,,,,,62.526827872370866,,,,,,,31.887323943661976,,,65.82278481012658,,,,12.261904761904761,,,,17.05501618122977,,,,,79.77855468180888,39.30131004366812,,3.648648648648649,,,,,,50.227633710516635,18.46381093057607,,,49.80675159235668,14.084507042253522,,,,99.21259842519684,,,,,,,,,13.918918918918918,,11.848341232227487,68.29268292682926,8.148148148148149,,31.14189932453771,15.029449922033841,,,26.19047619047619,,,5.934065934065934,4.0973630831643,,19.107142857142858,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.13,3.26,17.72,,4.32,,3.22,,,0.18,3.05,4.35,,3.12,4.57,0.57,,6.96,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,35.0,,,,,107.0,,,347.0,,87.0,,,,,,,3.34,,3.34,,Northwest,107.0,113.0,110.0,502.77,,,,,,,,,,,,,,,,,,,,,4.348795299554753,49.62434524874271,49.62738945119021,No_database_info,40.76999999999998,801,801,No_database_info
ODP0129-0801B-044R-002/027-032,,,,,,75.97653455429962,,,,,,,37.44788732394366,,,93.67088607594935,,8.331071913161464,6.229166666666667,13.75,,,11.677852348993289,18.77022653721683,,6.585365853658537,,,98.98127025073445,46.34643377001455,,5.405405405405406,,,,,,56.88964844152369,23.929098966026586,,,48.05914627332663,112.67605633802818,,27.826086956521735,,105.51181102362204,,,,,,,,,15.698198198198197,,14.739336492890994,68.29268292682926,,,36.20422388495663,15.075552529156647,,,109.5238095238095,,,6.813186813186814,5.1115618661257605,,22.67857142857143,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.42,3.27,17.7,,3.75,,3.27,,,0.13,3.03,3.56,,3.2,5.67,0.55,,4.38,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,93.0,,,264.0,,69.0,,,,,,,2.06,,2.06,,Northwest,27.0,32.0,29.5,503.42,,,,,,,,,,,,,,,,,,,,,3.5588375697458154,49.755268054747766,49.75822429372859,No_database_info,41.420000000000016,801,801,No_database_info
ODP0129-0801B-044R-003/028-033,,,,,,56.66046644727429,,,,,,,34.140845070422536,,,41.77215189873417,,,,13.869047619047619,,,,19.02912621359223,,,,,40.32570269474366,42.0669577874818,,5.135135135135135,,,,,,52.52314189332815,24.37223042836041,,,49.80675159235668,140.84507042253523,,,,72.44094488188976,,,,,,,,,15.968468468468467,,25.023696682464454,68.04878048780488,10.092592592592593,,30.875340822689704,14.56842385080581,,,46.19047619047619,,,7.252747252747253,5.273833671399594,,23.92857142857143,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.65,3.16,17.22,,4.18,,5.04,,,0.14,4.21,7.24,,4.08,2.31,0.57,,3.65,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,36.0,,,,,59.0,,,285.0,,83.0,,,,,,,1.4,,1.4,,Northwest,28.0,33.0,30.5,504.91,,,,,,,,,,,,,,,,,,,,,7.238795299554754,43.489263059567534,43.49166895087493,No_database_info,42.910000000000025,801,801,No_database_info
ODP0129-0801C-001R-001/014-020,,,,,,45.0708255830591,,,,,,,33.36338028169014,,,39.24050632911392,,7.0284938941655355,5.208333333333334,11.845238095238095,,,,15.857605177993529,,5.48780487804878,,,27.407512221102834,42.1688500727802,,4.594594594594595,,,,,,53.30135843766688,20.997045790251107,,,44.56393563526652,14.084507042253522,,24.23913043478261,,55.118110236220474,,,,,,,,,13.648648648648647,,22.037914691943126,56.34146341463415,,,31.922784337075484,12.40160131603406,,,39.52380952380952,,,5.934065934065934,4.219066937119676,,19.732142857142858,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,44.06,2.69,14.18,,4.49,,6.34,,,0.16,10.14,7.44,,2.58,1.57,0.51,,5.31,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,247.0,,,381.0,,84.0,,,,,,,2.42,,2.42,,Northwest,14.0,20.0,17.0,493.84,,,,,,,,,,,,,,,,,,,,,7.438922110127939,42.13836219756452,42.1408164583884,No_database_info,31.83999999999997,801,801,No_database_info
ODP0129-0801C-001R-001/109-114,,,,,,61.09600801259121,,,,,,,32.3943661971831,,,39.24050632911392,,,,12.20238095238095,,,,17.47572815533981,,,,,30.5497747687452,39.88355167394468,,4.054054054054054,,,,,,48.771482504837145,22.156573116691284,,,52.428159570901784,14.084507042253522,,,,62.99212598425197,,,,,,,,,14.346846846846846,,17.20379146919431,63.90243902439025,8.333333333333334,,30.964087338545347,12.908729994384895,,,46.19047619047619,,,5.934065934065934,4.158215010141988,,21.607142857142858,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,44.92,2.8,14.72,,3.62,,6.4,,,0.15,9.58,6.46,,3.45,1.75,0.6,,5.3,,,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,40.0,,,,,197.0,,,263.0,,86.0,,,,,,,3.77,,3.77,,Northwest,109.0,114.0,111.5,494.79,,,,,,,,,,,,,,,,,,,,,6.458731894268162,43.24927358852442,43.25220364957529,No_database_info,32.79000000000002,801,801,No_database_info
ODP0129-0801C-001R-005/033-038,,,,,,135.64172270711117,,,,,,,33.971830985915496,,,37.974683544303794,,,,13.690476190476188,,,,19.12621359223301,,,,,42.42054439317191,42.0669577874818,,4.864864864864865,,,,,,52.55351413492665,22.895125553914326,,,49.80675159235668,70.42253521126761,,,,74.01574803149606,,,,,,,,,15.81081081081081,,22.274881516587676,69.7560975609756,9.537037037037038,,30.995006461619063,14.476218636560205,,,50.476190476190474,,,7.032967032967033,5.0912778904665315,,23.839285714285715,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.13,3.14,16.57,,3.96,,5.79,,,0.16,5.08,6.59,,4.63,2.43,0.57,,4.36,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,36.0,,,,,57.0,,,312.0,,76.0,,,,,,,2.9,,2.9,,Northwest,33.0,38.0,35.5,498.88,,,,,,,,,,,,,,,,,,,,,6.588795299554754,42.70747720596632,42.70988839285808,No_database_info,36.88,801,801,No_database_info
ODP0129-0801C-002R-001/112-118,,,,,,56.66046644727429,,,,,,,36.40563380281691,,,55.69620253164557,,8.42605156037992,6.229166666666667,13.809523809523808,,,11.577181208053693,18.446601941747574,,6.646341463414634,,,37.35801028863698,45.356622998544395,,5.675675675675675,,,,,,56.39678296596489,23.397341211225996,,,53.30196223041681,42.25352112676057,,27.13768115942029,,69.29133858267717,,,,,,,,,15.608108108108107,,22.606635071090047,60.0,,,37.27981998781907,14.153500386700582,,,38.57142857142857,,,6.813186813186814,5.233265720081136,,23.125,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.53,3.07,16.31,,4.25,,5.32,,,0.16,4.68,7.14,,3.94,2.14,0.61,,6.92,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,40.0,,,,,42.0,,,307.0,,83.0,,,,,,,1.86,,1.86,,Northwest,112.0,118.0,115.0,504.12,,,,,,,,,,,,,,,,,,,,,7.138710759172631,42.819811709926,42.82244705979772,No_database_info,42.120000000000005,801,801,No_database_info
ODP0129-0801C-002R-003/114-119,,,,,,58.37745027900987,,,,,,,32.67605633802817,,,53.16455696202531,,,,13.154761904761903,,,,18.576051779935277,,,,,42.76968467624328,40.32023289665211,,4.324324324324325,,,,,,52.21535119074766,18.46381093057607,,,52.428159570901784,14.084507042253522,,,,75.59055118110236,,,,,,,,,15.157657657657658,,23.601895734597154,64.39024390243902,8.611111111111112,,30.291352764548325,14.614526457928616,,,54.28571428571428,,,6.593406593406594,4.563894523326572,,22.767857142857146,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.25,3.17,16.77,,3.73,,5.27,,,0.19,4.9,6.34,,3.98,2.45,0.6,,7.39,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,42.0,,,,,114.0,,,279.0,,78.0,,,,,,,2.13,,2.13,,Northwest,114.0,119.0,116.5,506.98,,,,,,,,,,,,,,,,,,,,,6.338731894268162,44.724025892141725,44.72677614640306,No_database_info,44.98000000000002,801,801,No_database_info
ODP0129-0801C-002R-004/071-076,,,,,,55.3727285734726,,,,,,,36.47887323943662,,,50.63291139240506,,8.358208955223882,6.25,13.63095238095238,,,11.543624161073826,18.446601941747574,,6.646341463414634,,,40.67484297781504,45.327510917030565,,5.54054054054054,,,,,,56.955632712025825,23.197932053175773,,,47.18534361381162,28.169014084507044,,26.992753623188403,,72.44094488188976,,,,,,,,,15.427927927927927,,23.459715639810426,59.75609756097561,,,36.97916845156304,14.522321243683008,,,40.476190476190474,,,7.032967032967033,5.192697768762677,,22.946428571428573,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.95,3.15,16.4,,3.66,,6.19,,,0.15,5.28,7.13,,3.86,2.33,0.54,,5.82,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,46.0,,,246.0,,87.0,,,,,,,1.36,,1.36,,Northwest,71.0,76.0,73.5,507.81,,,,,,,,,,,,,,,,,,,,,7.128858704841345,42.89184236783233,42.89417029322224,No_database_info,45.81,801,801,No_database_info
ODP0129-0801C-005R-001/103-105,,,,,,21.319215910716842,,,,,,,3.3802816901408455,,,58.22784810126582,,,,5.535714285714286,,,,5.566343042071197,,,,,120.10425737655255,2.7074235807860263,,3.3783783783783785,,,,,,2.106293937929249,6.646971935007385,,,1.7476053190300596,14.084507042253522,,,,92.91338582677166,,,,,,,,,5.382882882882883,,3.886255924170616,1.2195121951219512,5.277777777777778,,1.2709514976243388,5.670620676104793,,,22.38095238095238,,,5.4945054945054945,3.610547667342799,,6.25,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,52.13,1.23,18.78,,4.76,,0.61,,,0.07,1.86,5.02,,1.37,6.88,0.02,,6.74,,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,20.0,,,,,46.0,,,125.0,,39.0,,,,,,,3.53,,3.53,,Northwest,103.0,105.0,104.0,532.23,,,,,,,,,,,,,,,,,,,,,5.019957729808938,49.93633706048125,49.936439110909866,No_database_info,70.23000000000002,801,801,No_database_info
ODP0129-0801C-005R-002/087-089,,,,,,2.0031478036915153,,,,,,,3.042253521126761,,,24.050632911392402,,,,5.357142857142857,,,,5.760517799352751,,,,,12.21990990749808,2.1106259097525473,,3.648648648648649,,,,,,1.4716452496109762,4.431314623338257,,,1.7476053190300596,14.084507042253522,,,,28.346456692913385,,,,,,,,,5.0675675675675675,,7.345971563981042,1.4634146341463414,4.722222222222222,,0.6710512622948636,5.532312854736384,,,9.523809523809524,,,4.615384615384616,3.914807302231237,,5.892857142857143,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.35,1.2,19.62,,3.85,,1.96,,,0.1,3.06,13.57,,2.93,0.7,0.02,,7.27,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,88.0,,,,,85.0,,,326.0,,48.0,,,,,,,1.7,,1.7,,Northwest,87.0,89.0,88.0,533.33,,,,,,,,,,,,,,,,,,,,,13.56995772980894,39.34171529846294,39.34177592802297,No_database_info,71.33000000000004,801,801,No_database_info
ODP0129-0801C-005R-003/038-043,,,,,,2.146229789669481,,,,,,,2.9859154929577465,,,15.189873417721516,,,,5.595238095238095,,,,5.4045307443365695,,,,,1.047420849214121,1.9941775836972344,,4.324324324324325,,,,,,1.2954363514709883,4.431314623338257,,,6.116618616605208,14.084507042253522,,,,4.724409448818897,,,,,,,,,5.157657657657658,,6.777251184834123,1.707317073170732,5.648148148148148,,0.6941038289807047,5.301799819122368,,,9.047619047619047,,,5.274725274725275,4.279918864097363,,6.1607142857142865,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.91,1.15,19.39,,3.46,,3.6,,,0.13,4.79,13.14,,2.74,0.06,0.07,,5.06,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,86.0,,,,,89.0,,,493.0,,56.0,,,,,,,1.44,,1.44,,Northwest,38.0,43.0,40.5,534.15,,,,,,,,,,,,,,,,,,,,,13.139852054331286,40.51940435865862,40.51963212783411,No_database_info,72.14999999999998,801,801,No_database_info
ODP0129-0801C-005R-003/125-131,,,,,,2.289311775647446,,,,,,,5.881690140845071,,,34.177215189873415,,10.33921302578019,9.875,7.44047619047619,,,9.614093959731544,4.3042071197411005,,9.512195121951219,,,22.344978116567916,5.749636098981077,,10.945945945945947,,,,,,3.8573978951633063,8.197932053175775,,,4.369013297575149,70.42253521126761,,6.44927536231884,,50.39370078740157,,,,,,,,,7.792792792792793,,4.218009478672985,2.195121951219512,,,5.140056300964949,4.74856853364873,,,38.57142857142857,,,10.76923076923077,9.614604462474645,,5.982142857142858,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,45.59,1.03,6.63,,6.62,,9.58,,,0.39,4.05,6.94,,1.28,1.28,0.05,,15.92,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,120.0,,,168.0,,181.0,,,,,,,1.49,,1.49,,Northwest,125.0,131.0,128.0,535.02,,,,,,,,,,,,,,,,,,,,,6.9398943245223474,29.156367980006674,29.156614341690386,No_database_info,73.01999999999998,801,801,No_database_info
ODP0129-0801C-006R-002/029-034,,,,,,1.144655887823723,,,,,,,2.1971830985915495,,,13.924050632911392,,,,4.761904761904762,,,,4.5954692556634305,,,,,0.8728507076784342,1.4410480349344976,,4.72972972972973,,,,,,0.9823904501426599,3.692762186115214,,,4.369013297575149,14.084507042253522,,,,6.299212598425196,,,,,,,,,4.436936936936937,,4.739336492890995,1.4634146341463414,5.185185185185186,,0.5560225701193624,4.518055498034714,,,9.523809523809524,,,5.274725274725275,4.645030425963489,,4.910714285714286,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.43,0.98,16.32,,2.54,,5.9,,,0.14,9.67,11.48,,2.16,0.05,0.05,,4.45,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,79.0,,,,,240.0,,,383.0,,53.0,,,,,,,1.51,,1.51,,Northwest,29.0,34.0,31.5,542.08,,,,,,,,,,,,,,,,,,,,,11.479894324522348,39.99957488182592,39.99976325055986,No_database_info,80.08000000000004,801,801,No_database_info
ODP0129-0801C-006R-002/119-124,,,,,,0.8584919158677923,,,,,,,2.946478873239437,,,6.329113924050633,,5.508819538670284,5.270833333333333,5.178571428571428,,,5.654362416107383,4.854368932038835,,4.999999999999999,,,0.3491402830713737,2.1979621542940317,,5.9459459459459465,,,,,,1.3462330623228242,5.199409158050221,,,0.8738026595150298,14.084507042253522,,4.565217391304348,,3.149606299212598,,,,,,,,,4.324324324324324,,5.165876777251184,0.4878048780487805,,,0.8528199451334705,4.61026071228032,,,0.9523809523809523,,,5.714285714285714,4.949290060851927,,5.357142857142858,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.4,1.0,17.22,,3.44,,4.85,,,0.16,7.69,12.84,,2.37,0.02,0.01,,3.91,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,283.0,,,505.0,,69.0,,,,,,,1.1,,1.1,,Northwest,119.0,124.0,121.5,542.98,,,,,,,,,,,,,,,,,,,,,12.839978864904468,38.70864892381295,38.70868236097628,No_database_info,80.98000000000002,801,801,No_database_info
ODP0129-0801C-006R-003/037-042,,,,,,1.0015739018457577,,,,,,,2.9239436619718315,,,8.860759493670885,,3.921302578018996,3.791666666666667,4.166666666666666,,,4.12751677852349,3.8187702265372168,,3.536585365853658,,,15.711312738211817,2.6637554585152836,,4.054054054054054,,,,,,2.356735315242312,4.202363367799114,,,0.8738026595150298,14.084507042253522,,3.8043478260869565,,14.173228346456693,,,,,,,,,3.4684684684684686,,6.161137440758293,0.975609756097561,,,1.7943381055556258,4.518055498034714,,,31.904761904761905,,,3.956043956043956,3.4888438133874238,,4.285714285714286,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,40.58,0.98,17.53,,2.87,,2.48,,,0.18,2.71,16.37,,2.63,0.9,0.01,,12.28,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,220.0,,,323.0,,52.0,,,,,,,1.86,,1.86,,Northwest,37.0,42.0,39.5,543.56,,,,,,,,,,,,,,,,,,,,,16.36997886490447,33.33038956788715,33.330413920488155,No_database_info,81.55999999999995,801,801,No_database_info
ODP0129-0801C-007R-001/053-058,,,,,,4.578623551294892,,,,,,,8.523943661971831,,,6.329113924050633,,10.149253731343284,9.145833333333332,8.869047619047619,,,10.11744966442953,9.385113268608414,,9.024390243902438,,,1.3965611322854947,7.816593886462882,,10.0,,,,,,5.520550521392614,9.867060561299851,,,13.980842552240476,70.42253521126761,,8.550724637681158,,1.574803149606299,,,,,,,,,9.54954954954955,,5.402843601895734,4.390243902439024,,,3.3517999212611214,8.897803174701018,,,4.761904761904762,,,9.670329670329672,8.843813387423936,,10.625,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.26,1.93,13.23,,3.5,,9.12,,,0.2,6.96,11.16,,2.68,0.08,0.16,,2.58,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,71.0,,,576.0,,98.0,,,,,,,0.59,,0.59,,Northwest,53.0,58.0,55.5,550.63,,,,,,,,,,,,,,,,,,,,,11.15966183847151,34.800660282049435,34.80122312638902,No_database_info,88.63,801,801,No_database_info
ODP0129-0801C-007R-001/099-105,,,,,,3.863213621405065,,,,,,,6.309859154929577,,,37.974683544303794,,,,8.809523809523808,,,,10.87378640776699,,,,,1.047420849214121,5.283842794759825,,8.378378378378379,,,,,,4.146602853289588,9.601181683899556,,,13.107039892725446,70.42253521126761,,,,1.574803149606299,,,,,,,,,9.18918918918919,,5.592417061611374,4.634146341463414,9.537037037037038,,1.9696014278548304,9.036110996069429,,,19.047619047619047,,,9.45054945054945,8.275862068965518,,10.714285714285715,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.01,1.96,13.58,,3.35,,8.43,,,0.19,6.62,11.44,,2.73,0.06,0.15,,3.86,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,73.0,,,,,71.0,,,607.0,,101.0,,,,,,,0.85,,0.85,,Northwest,99.0,105.0,102.0,551.09,,,,,,,,,,,,,,,,,,,,,11.43968297356704,34.87754864348824,34.878064983757746,No_database_info,89.09000000000003,801,801,No_database_info
